timestamp_metric,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time_metric,image_processing_time,absolute_time_from_start,utility,source_file,timestamp_log,log_level,message,Finished Processing File,Processing File,User Request Time,model,image,model,conf,boxes,model_processing_time_log
2025-10-19 22:44:53.552269,11.0,0.8728080689907074,yolov5m,60.8,6.0,0.1619632244110107,9.24988079071045,8.615885257720947,-40.87655463519884,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:53,INFO,"Processed image 11: model=yolov5m, conf=0.873, boxes=6, time=9.250s",,,,,11.0,yolov5m,0.873,6.0,9.25
2025-10-19 22:44:53.941583,12.0,0.9361441731452942,yolov5m,57.9,1.0,0.3529679775238037,9.35879373550415,9.005200147628784,-41.357782710448575,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:53,INFO,"Processed image 12: model=yolov5m, conf=0.936, boxes=1, time=9.359s",,,,,12.0,yolov5m,0.936,1.0,9.359
2025-10-19 22:44:54.180062,13.0,0.872920572757721,yolov5m,58.1,3.0,0.2135906219482422,9.311875820159912,9.243676662445068,-41.18641696870431,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:54,INFO,"Processed image 13: model=yolov5m, conf=0.873, boxes=3, time=9.312s",,,,,13.0,yolov5m,0.873,3.0,9.312
2025-10-19 22:44:54.484686,14.0,0.8407039642333984,yolov5m,57.5,1.0,0.2704682350158691,9.35103964805603,9.548304080963137,-41.41445252089027,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:54,INFO,"Processed image 14: model=yolov5m, conf=0.841, boxes=1, time=9.351s",,,,,14.0,yolov5m,0.841,1.0,9.351
2025-10-19 22:44:54.721654,15.0,0.7006250619888306,yolov5m,54.8,4.0,0.1983885765075683,9.305426120758057,9.78525447845459,-41.32646401471238,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:54,INFO,"Processed image 15: model=yolov5m, conf=0.701, boxes=4, time=9.305s",,,,,15.0,yolov5m,0.701,4.0,9.305
2025-10-19 22:44:54.972804,16.0,0.7929405272006989,yolov5m,55.7,2.0,0.2143647670745849,9.318105220794678,10.036421775817873,-41.297543986288176,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:54,INFO,"Processed image 16: model=yolov5m, conf=0.793, boxes=2, time=9.318s",,,,,16.0,yolov5m,0.793,2.0,9.318
2025-10-19 22:44:55.423626,17.0,0.9064537882804872,yolov5m,56.4,3.0,0.3958215713500976,9.506718635559082,10.487245082855225,-42.12709685596428,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:55,INFO,"Processed image 17: model=yolov5m, conf=0.906, boxes=3, time=9.507s",,,,,17.0,yolov5m,0.906,3.0,9.507
2025-10-19 22:44:55.649077,18.0,0.6438886991568974,yolov5m,59.2,7.0,0.2043972015380859,9.454403162002563,10.71269464492798,-42.1280848388824,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:55,INFO,"Processed image 18: model=yolov5m, conf=0.644, boxes=7, time=9.454s",,,,,18.0,yolov5m,0.644,7.0,9.454
2025-10-19 22:44:56.369060,19.0,0.9450727105140686,yolov5m,64.4,1.0,0.6732637882232666,9.882707118988035,11.432660102844238,-43.968418470934935,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:56,INFO,"Processed image 19: model=yolov5m, conf=0.945, boxes=1, time=9.883s",,,,,19.0,yolov5m,0.945,1.0,9.883
2025-10-19 22:44:56.613955,20.0,0.9362346827983856,yolov5m,60.1,2.0,0.2239511013031005,9.849283456802368,11.677546739578249,-43.81013835484042,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:56,INFO,"Processed image 20: model=yolov5m, conf=0.936, boxes=2, time=9.849s",,,,,20.0,yolov5m,0.936,2.0,9.849
2025-10-19 22:44:56.844538,21.0,0.6836312711238861,yolov5m,56.5,8.0,0.200310468673706,9.772096633911133,11.9081552028656,-43.67680803799247,exported-data-metrics_ADAMLS_baseline.csv,,,,,,,,,,,,
2025-10-19 22:44:57.250541,22.0,0.7517542789379755,yolov5m,61.7,12.0,0.3769338130950928,9.887557744979858,12.314160585403442,-44.18599000821703,exported-data-metrics_ADAMLS_baseline.csv,,,,,,,,,,,,
2025-10-19 22:44:57.554605,23.0,0.9505534172058104,yolov5m,56.4,2.0,0.250990629196167,9.904958724975586,12.618223667144775,-44.07419568292302,exported-data-metrics_ADAMLS_baseline.csv,,,,,,,,,,,,
2025-10-19 22:44:58.140222,24.0,0.5971959475427866,yolov5m,59.1,16.0,0.533064603805542,10.218480587005615,13.20384669303894,-45.99516089512845,exported-data-metrics_ADAMLS_baseline.csv,,,,,,,,,,,,
2025-10-19 22:44:58.356469,25.0,0.707349956035614,yolov5m,59.8,2.0,0.1937613487243652,10.148792505264282,13.420088291168211,-45.53656682636902,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:58,INFO,"Processed image 25: model=yolov5m, conf=0.707, boxes=2, time=10.149s",,,,,25.0,yolov5m,0.707,2.0,10.149
2025-10-19 22:44:58.864846,26.0,0.5315734405409206,yolov5m,59.2,22.0,0.4739913940429687,10.385342597961426,13.92844271659851,-46.89509262260015,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:58,INFO,"Processed image 26: model=yolov5m, conf=0.532, boxes=22, time=10.385s",,,,,26.0,yolov5m,0.532,22.0,10.385
2025-10-19 22:44:59.149517,27.0,0.807536780834198,yolov5m,59.0,1.0,0.2645647525787353,10.402803659439089,14.213121175765991,-46.70643450238996,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:59,INFO,"Processed image 27: model=yolov5m, conf=0.808, boxes=1, time=10.403s",,,,,27.0,yolov5m,0.808,1.0,10.403
2025-10-19 22:44:59.364305,28.0,0.8428861498832703,yolov5m,58.6,12.0,0.1932990550994873,10.340721368789673,14.42792582511902,-46.36067399050496,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:59,INFO,"Processed image 28: model=yolov5m, conf=0.843, boxes=12, time=10.341s",,,,,28.0,yolov5m,0.843,12.0,10.341
2025-10-19 22:44:59.573122,29.0,0.7950312750680106,yolov5m,61.0,7.0,0.1928205490112304,10.244740962982178,14.636720895767212,-45.92862731618429,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:44:59,INFO,"Processed image 29: model=yolov5m, conf=0.795, boxes=7, time=10.245s",,,,,29.0,yolov5m,0.795,7.0,10.245
2025-10-19 22:45:00.195806,30.0,0.9297478199005128,yolov5l,59.1,2.0,0.5827293395996094,10.584964036941528,15.259419202804564,-47.49502444003487,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:00,INFO,"Processed image 30: model=yolov5l, conf=0.930, boxes=2, time=10.585s",,,,,30.0,yolov5l,0.93,2.0,10.585
2025-10-19 22:45:00.707171,31.0,0.6305179993311564,yolov5l,65.4,3.0,0.4891390800476074,10.828434705734251,15.77078890800476,-49.01160638721573,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:00,INFO,"Processed image 31: model=yolov5l, conf=0.631, boxes=3, time=10.828s",,,,,31.0,yolov5l,0.631,3.0,10.828
2025-10-19 22:45:01.099947,32.0,0.7724585864279006,yolov5l,58.7,9.0,0.3650860786437988,10.94628357887268,16.16356348991394,-49.458909576567336,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:01,INFO,"Processed image 32: model=yolov5l, conf=0.772, boxes=9, time=10.946s",,,,,32.0,yolov5l,0.772,9.0,10.946
2025-10-19 22:45:01.527165,33.0,0.7434738203883171,yolov5l,58.7,8.0,0.3880331516265869,11.063206672668455,16.590783834457397,-50.07250922697092,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:01,INFO,"Processed image 33: model=yolov5l, conf=0.743, boxes=8, time=11.063s",,,,,33.0,yolov5l,0.743,8.0,11.063
2025-10-19 22:45:01.967395,34.0,0.7511336505413055,yolov5l,58.1,7.0,0.3995487689971924,11.2171471118927,17.031012296676636,-50.83455082323772,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:01,INFO,"Processed image 34: model=yolov5l, conf=0.751, boxes=7, time=11.217s",,,,,34.0,yolov5l,0.751,7.0,11.217
2025-10-19 22:45:02.528512,35.0,0.5903038313755622,yolov5m,56.9,13.0,0.5047364234924316,11.484249114990234,17.592125177383423,-52.33088932238246,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:02,INFO,"Processed image 35: model=yolov5m, conf=0.590, boxes=13, time=11.484s",,,,,35.0,yolov5m,0.59,13.0,11.484
2025-10-19 22:45:02.771885,36.0,0.7851650416851044,yolov5m,57.4,2.0,0.214008092880249,11.448935747146606,17.835498332977295,-51.95946144942145,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:02,INFO,"Processed image 36: model=yolov5m, conf=0.785, boxes=2, time=11.449s",,,,,36.0,yolov5m,0.785,2.0,11.449
2025-10-19 22:45:03.177388,37.0,0.776276171207428,yolov5m,56.8,5.0,0.3675262928009033,11.551457166671751,18.24100232124329,-52.480956904918266,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:03,INFO,"Processed image 37: model=yolov5m, conf=0.776, boxes=5, time=11.551s",,,,,37.0,yolov5m,0.776,5.0,11.551
2025-10-19 22:45:03.387924,38.0,0.6355650275945663,yolov5m,60.4,2.0,0.1960883140563964,11.464745998382568,18.45154190063477,-52.18811264064061,exported-data-metrics_ADAMLS_baseline.csv,,,,,,,,,,,,
2025-10-19 22:45:03.655828,39.0,0.6245473206043244,yolov5m,59.3,15.0,0.2308456897735595,11.431955099105837,18.719436407089237,-52.03517601520152,exported-data-metrics_ADAMLS_baseline.csv,,,,,,,,,,,,
2025-10-19 22:45:04.060874,40.0,0.7651553452014923,yolov5l,62.1,2.0,0.3878839015960693,11.536497354507446,19.124473094940186,-52.41727874490165,exported-data-metrics_ADAMLS_baseline.csv,,,,,,,,,,,,
2025-10-19 22:45:04.560357,41.0,0.8948327600955963,yolov5l,60.2,2.0,0.46248459815979,11.751739263534546,19.623950242996216,-53.36380979893458,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:04,INFO,"Processed image 41: model=yolov5l, conf=0.895, boxes=2, time=11.752s",,,,,41.0,yolov5l,0.895,2.0,11.752
2025-10-19 22:45:05.195437,42.0,0.8958616256713867,yolov5l,65.3,1.0,0.6004664897918701,12.101289510726929,20.25905752182007,-55.11053042157121,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:05,INFO,"Processed image 42: model=yolov5l, conf=0.896, boxes=1, time=12.101s",,,,,42.0,yolov5l,0.896,1.0,12.101
2025-10-19 22:45:05.441855,43.0,0.7472558170557022,yolov5m,54.0,10.0,0.2022700309753418,12.052759885787964,20.50546598434448,-55.01648834813996,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:05,INFO,"Processed image 43: model=yolov5m, conf=0.747, boxes=10, time=12.053s",,,,,43.0,yolov5m,0.747,10.0,12.053
2025-10-19 22:45:05.660082,44.0,0.6511669039726258,yolov5m,58.0,5.0,0.1986653804779052,11.9606454372406,20.723686456680294,-54.652005479058,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:05,INFO,"Processed image 44: model=yolov5m, conf=0.651, boxes=5, time=11.961s",,,,,44.0,yolov5m,0.651,5.0,11.961
2025-10-19 22:45:05.913303,45.0,0.8690147399902344,yolov5m,56.3,1.0,0.2168691158294677,11.909401416778564,20.976919889450077,-54.17793779695006,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:05,INFO,"Processed image 45: model=yolov5m, conf=0.869, boxes=1, time=11.909s",,,,,45.0,yolov5m,0.869,1.0,11.909
2025-10-19 22:45:06.550580,46.0,0.9156275987625122,yolov5m,58.3,2.0,0.5932521820068359,12.227705240249634,21.614197731018063,-55.7228424640156,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:06,INFO,"Processed image 46: model=yolov5m, conf=0.916, boxes=2, time=12.228s",,,,,46.0,yolov5m,0.916,2.0,12.228
2025-10-19 22:45:06.797604,47.0,0.8191226465361459,yolov5m,55.6,7.0,0.2087378501892089,12.1558358669281,21.861215829849243,-55.46000090898081,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:06,INFO,"Processed image 47: model=yolov5m, conf=0.819, boxes=7, time=12.156s",,,,,47.0,yolov5m,0.819,7.0,12.156
2025-10-19 22:45:07.062486,48.0,0.6964721977710724,yolov5m,57.6,5.0,0.2284193038940429,12.079165935516356,22.126097440719604,-55.19930208403643,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:07,INFO,"Processed image 48: model=yolov5m, conf=0.696, boxes=5, time=12.079s",,,,,48.0,yolov5m,0.696,5.0,12.079
2025-10-19 22:45:07.289059,49.0,0.7590407282114029,yolov5m,56.8,4.0,0.2002685070037841,11.971348524093628,22.352673768997192,-54.597647035568976,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:07,INFO,"Processed image 49: model=yolov5m, conf=0.759, boxes=4, time=11.971s",,,,,49.0,yolov5m,0.759,4.0,11.971
2025-10-19 22:45:07.506887,50.0,0.7915007812636239,yolov5m,57.2,7.0,0.1980881690979004,11.877141237258911,22.570489645004272,-54.09415101937914,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:07,INFO,"Processed image 50: model=yolov5m, conf=0.792, boxes=7, time=11.877s",,,,,50.0,yolov5m,0.792,7.0,11.877
2025-10-19 22:45:07.742857,51.0,0.6203366816043854,yolov5m,59.3,2.0,0.2083854675292968,11.7799654006958,22.80645513534546,-53.77943642210152,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:07,INFO,"Processed image 51: model=yolov5m, conf=0.620, boxes=2, time=11.780s",,,,,51.0,yolov5m,0.62,2.0,11.78
2025-10-19 22:45:07.958743,52.0,0.8198766708374023,yolov5m,54.8,2.0,0.1860103607177734,11.694276809692385,23.02234625816345,-53.15145390629394,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:07,INFO,"Processed image 52: model=yolov5m, conf=0.820, boxes=2, time=11.694s",,,,,52.0,yolov5m,0.82,2.0,11.694
2025-10-19 22:45:08.198532,53.0,0.9184584617614746,yolov5m,57.9,2.0,0.2086286544799804,11.620268821716309,23.262146949768063,-52.68283254552907,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:08,INFO,"Processed image 53: model=yolov5m, conf=0.918, boxes=2, time=11.620s",,,,,53.0,yolov5m,0.918,2.0,11.62
2025-10-19 22:45:08.554761,54.0,0.9104242324829102,yolov5m,57.8,1.0,0.3230695724487304,11.66234564781189,23.6183717250824,-52.90125069490161,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:08,INFO,"Processed image 54: model=yolov5m, conf=0.910, boxes=1, time=11.662s",,,,,54.0,yolov5m,0.91,1.0,11.662
2025-10-19 22:45:09.173340,55.0,0.6009996645152569,yolov5m,60.5,16.0,0.5799746513366699,11.972823143005373,24.236958980560303,-54.76306118645075,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:09,INFO,"Processed image 55: model=yolov5m, conf=0.601, boxes=16, time=11.973s",,,,,55.0,yolov5m,0.601,16.0,11.973
2025-10-19 22:45:09.605079,56.0,0.8660664558410645,yolov5m,74.5,1.0,0.4012708663940429,12.095137357711792,24.6686692237854,-55.10956485708659,exported-data-metrics_ADAMLS_baseline.csv,,,,,,,,,,,,
2025-10-19 22:45:09.883861,57.0,0.8735940456390381,yolov5m,60.7,2.0,0.2493152618408203,12.04961085319519,24.94748091697693,-54.8744049723379,exported-data-metrics_ADAMLS_baseline.csv,,,,,,,,,,,,
2025-10-19 22:45:10.182365,58.0,0.5147973001003265,yolov5m,61.5,4.0,0.2729694843292236,12.044565677642822,25.24598908424377,-55.20797586534062,exported-data-metrics_ADAMLS_baseline.csv,,,,,,,,,,,,
2025-10-19 22:45:10.420977,59.0,0.9393545389175416,yolov5m,57.6,1.0,0.2063713073730468,11.98033046722412,25.484585523605347,-54.462242895605634,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:10,INFO,"Processed image 59: model=yolov5m, conf=0.939, boxes=1, time=11.980s",,,,,59.0,yolov5m,0.939,1.0,11.98
2025-10-19 22:45:10.643886,60.0,0.7165984604507685,yolov5m,60.7,16.0,0.1945867538452148,11.891849994659424,25.707486867904663,-54.24259705365084,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:10,INFO,"Processed image 60: model=yolov5m, conf=0.717, boxes=16, time=11.892s",,,,,60.0,yolov5m,0.717,16.0,11.892
2025-10-19 22:45:10.908074,61.0,0.6811776906251907,yolov5m,55.5,18.0,0.2300353050231933,11.798630475997925,25.9716899394989,-53.81192069626605,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:10,INFO,"Processed image 61: model=yolov5m, conf=0.681, boxes=18, time=11.799s",,,,,61.0,yolov5m,0.681,18.0,11.799
2025-10-19 22:45:11.752888,62.0,0.8890571792920431,yolov5l,60.0,3.0,0.8009066581726074,12.303134679794312,26.8164746761322,-56.12655970406264,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:11,INFO,"Processed image 62: model=yolov5l, conf=0.889, boxes=3, time=12.303s",,,,,62.0,yolov5l,0.889,3.0,12.303
2025-10-19 22:45:15.619744,63.0,0.5201539397239685,yolov5l,58.5,1.0,3.8328564167022714,15.848178625106812,30.68336796760559,-74.22066494499121,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:15,INFO,"Processed image 63: model=yolov5l, conf=0.520, boxes=1, time=15.848s",,,,,63.0,yolov5l,0.52,1.0,15.848
2025-10-19 22:45:15.861127,64.0,0.715933895111084,yolov5m,58.8,5.0,0.2099266052246093,15.75206208229065,30.92474341392517,-73.54430275610552,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:15,INFO,"Processed image 64: model=yolov5m, conf=0.716, boxes=5, time=15.752s",,,,,64.0,yolov5m,0.716,5.0,15.752
2025-10-19 22:45:16.109575,65.0,0.697156568368276,yolov5m,57.7,6.0,0.2087221145629882,15.663541555404665,31.173185110092163,-73.1204778910206,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:16,INFO,"Processed image 65: model=yolov5m, conf=0.697, boxes=6, time=15.664s",,,,,65.0,yolov5m,0.697,6.0,15.664
2025-10-19 22:45:16.335721,66.0,0.7086799889802933,yolov5m,52.8,4.0,0.183725357055664,15.54478883743286,31.399332761764526,-72.51519147431256,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:16,INFO,"Processed image 66: model=yolov5m, conf=0.709, boxes=4, time=15.545s",,,,,66.0,yolov5m,0.709,4.0,15.545
2025-10-19 22:45:19.772840,67.0,0.8585230608781179,yolov5x,43.2,9.0,3.392932176589966,18.636791467666622,34.83645868301392,-87.82534609358586,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:19,INFO,"Processed image 67: model=yolov5x, conf=0.859, boxes=9, time=18.637s",,,,,67.0,yolov5x,0.859,9.0,18.637
2025-10-19 22:45:19.999383,68.0,0.7485161423683167,yolov5m,60.8,2.0,0.2098457813262939,18.54746389389038,35.0629768371582,-87.48871558985186,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:19,INFO,"Processed image 68: model=yolov5m, conf=0.749, boxes=2, time=18.547s",,,,,68.0,yolov5m,0.749,2.0,18.547
2025-10-19 22:45:20.193547,69.0,0.853997562612806,yolov5m,58.1,14.0,0.1790874004364013,18.41092848777771,35.257145404815674,-86.70055782172038,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:20,INFO,"Processed image 69: model=yolov5m, conf=0.854, boxes=14, time=18.411s",,,,,69.0,yolov5m,0.854,14.0,18.411
2025-10-19 22:45:20.413264,70.0,0.389585793018341,yolov5m,58.5,1.0,0.1953561305999755,18.265297174453732,35.47685766220093,-87.430539407406,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:20,INFO,"Processed image 70: model=yolov5m, conf=0.390, boxes=1, time=18.265s",,,,,70.0,yolov5m,0.39,1.0,18.265
2025-10-19 22:45:20.651429,71.0,0.377331793308258,yolov5m,55.6,1.0,0.2077240943908691,18.148251056671143,35.71504211425781,-86.96784915574436,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:20,INFO,"Processed image 71: model=yolov5m, conf=0.377, boxes=1, time=18.148s",,,,,71.0,yolov5m,0.377,1.0,18.148
2025-10-19 22:45:21.036304,72.0,0.651790555034365,yolov5l,60.5,7.0,0.3651497364044189,18.197103023529053,36.09989356994629,-85.83363857718177,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:21,INFO,"Processed image 72: model=yolov5l, conf=0.652, boxes=7, time=18.197s",,,,,72.0,yolov5l,0.652,7.0,18.197
2025-10-19 22:45:21.352445,73.0,0.8529993721417019,yolov5l,59.0,7.0,0.2944307327270508,18.219666004180908,36.41605949401856,-85.74524455051893,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:21,INFO,"Processed image 73: model=yolov5l, conf=0.853, boxes=7, time=18.220s",,,,,73.0,yolov5l,0.853,7.0,18.22
2025-10-19 22:45:21.883960,74.0,0.6317225694656372,yolov5l,61.8,3.0,0.4896454811096191,18.443551301956177,36.94758081436157,-87.08594672264596,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:21,INFO,"Processed image 74: model=yolov5l, conf=0.632, boxes=3, time=18.444s",,,,,74.0,yolov5l,0.632,3.0,18.444
2025-10-19 22:45:22.063728,75.0,0.6030954321225485,yolov5m,63.0,3.0,0.1708736419677734,18.30221152305603,37.12734293937683,-86.4078756721865,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:22,INFO,"Processed image 75: model=yolov5m, conf=0.603, boxes=3, time=18.302s",,,,,75.0,yolov5m,0.603,3.0,18.302
2025-10-19 22:45:22.284439,76.0,0.5322030484676361,yolov5m,57.5,3.0,0.1977987289428711,18.205949068069454,37.34802293777466,-85.99745626222034,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:22,INFO,"Processed image 76: model=yolov5m, conf=0.532, boxes=3, time=18.206s",,,,,76.0,yolov5m,0.532,3.0,18.206
2025-10-19 22:45:22.504219,77.0,0.8352129658063253,yolov5m,57.7,3.0,0.1949570178985595,18.087841510772705,37.56783652305603,-85.1039091489351,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:22,INFO,"Processed image 77: model=yolov5m, conf=0.835, boxes=3, time=18.088s",,,,,77.0,yolov5m,0.835,3.0,18.088
2025-10-19 22:45:22.715060,78.0,0.8806837499141693,yolov5m,57.1,4.0,0.1825027465820312,17.972208976745605,37.77867412567139,-84.48027627285384,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:22,INFO,"Processed image 78: model=yolov5m, conf=0.881, boxes=4, time=17.972s",,,,,78.0,yolov5m,0.881,4.0,17.972
2025-10-19 22:45:23.092950,79.0,0.7625924497842789,yolov5m,60.9,4.0,0.350754976272583,18.038471460342407,38.15656447410584,-84.92967965965566,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:23,INFO,"Processed image 79: model=yolov5m, conf=0.763, boxes=4, time=18.038s",,,,,79.0,yolov5m,0.763,4.0,18.038
2025-10-19 22:45:23.414213,80.0,0.6974883377552032,yolov5m,59.4,3.0,0.2857859134674072,18.058773040771484,38.477818727493286,-85.09629157232231,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:23,INFO,"Processed image 80: model=yolov5m, conf=0.697, boxes=3, time=18.059s",,,,,80.0,yolov5m,0.697,3.0,18.059
2025-10-19 22:45:23.608992,81.0,0.8584867715835571,yolov5m,61.3,3.0,0.1816866397857666,17.96829628944397,38.67260837554932,-84.4829098342397,exported-data-metrics_ADAMLS_baseline.csv,2025-10-19 22:45:23,INFO,"Processed image 81: model=yolov5m, conf=0.858, boxes=3, time=17.968s",,,,,81.0,yolov5m,0.858,3.0,17.968
