timestamp_metric,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time_metric,image_processing_time,absolute_time_from_start,utility,source_file,timestamp_log,log_level,input_rate,model,Component,Action,message,Finished Processing File,Processing File,User Request Time,image,model,conf,boxes,model_processing_time_log
2025-10-20 06:44:47.691650,11.0,0.7762009739875794,yolov5n,54.6,5.0,0.1188249588012695,6.686744451522827,5.734787464141846,-28.157492849932737,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:47,INFO,,,,,"Processed image 11: model=yolov5n, conf=0.776, boxes=5, time=6.687s",,,,11.0,yolov5n,0.776,5.0,6.687
2025-10-20 06:44:47.831095,12.0,0.8346948623657227,yolov5n,44.5,1.0,0.0873651504516601,6.54516077041626,5.874237060546875,-27.39108126393945,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:47,INFO,,,,,"Processed image 12: model=yolov5n, conf=0.835, boxes=1, time=6.545s",,,,12.0,yolov5n,0.835,1.0,6.545
2025-10-20 06:44:51.309462,13.0,0.6639193296432495,yolov5n,66.2,3.0,3.438279151916504,9.741282939910889,9.352583885192873,-43.5424516635402,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:51,INFO,,,,,"Processed image 13: model=yolov5n, conf=0.664, boxes=3, time=9.741s",,,,13.0,yolov5n,0.664,3.0,9.741
2025-10-20 06:44:51.421384,14.0,0.7008535861968994,yolov5n,40.1,1.0,0.0716965198516845,9.581915616989136,9.464518547058104,-42.70868158921361,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:51,INFO,,,,,"Processed image 14: model=yolov5n, conf=0.701, boxes=1, time=9.582s",,,,14.0,yolov5n,0.701,1.0,9.582
2025-10-20 06:44:51.542716,15.0,0.7398709654808044,yolov5n,40.4,1.0,0.0719580650329589,9.425605297088625,9.585856437683104,-41.88811339197795,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:51,INFO,,,,,"Processed image 15: model=yolov5n, conf=0.740, boxes=1, time=9.426s",,,,15.0,yolov5n,0.74,1.0,9.426
2025-10-20 06:44:51.664588,16.0,0.7144176959991455,yolov5n,41.3,1.0,0.0730230808258056,9.308067560195925,9.707524061203005,-41.32587856468421,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:51,INFO,,,,,"Processed image 16: model=yolov5n, conf=0.714, boxes=1, time=9.308s",,,,16.0,yolov5n,0.714,1.0,9.308
2025-10-20 06:44:51.780733,17.0,0.7801340818405151,yolov5n,38.0,3.0,0.0614328384399414,9.155756950378418,9.823870420455933,-40.4986098913076,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:51,INFO,,,,,"Processed image 17: model=yolov5n, conf=0.780, boxes=3, time=9.156s",,,,17.0,yolov5n,0.78,3.0,9.156
2025-10-20 06:44:51.863832,18.0,0.7449459433555603,yolov5n,41.8,2.0,0.0506877899169921,8.968092441558838,9.906961679458618,-39.59547642401626,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:51,INFO,,,,,"Processed image 18: model=yolov5n, conf=0.745, boxes=2, time=8.968s",,,,18.0,yolov5n,0.745,2.0,8.968
2025-10-20 06:44:51.984965,19.0,0.6590380668640137,yolov5n,34.4,1.0,0.0676875114440918,8.802470922470093,10.02810549736023,-38.85327753317085,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:51,INFO,,,,,"Processed image 19: model=yolov5n, conf=0.659, boxes=1, time=8.802s",,,,19.0,yolov5n,0.659,1.0,8.802
2025-10-20 06:44:52.064576,20.0,0.9272428154945374,yolov5n,46.7,2.0,0.0572645664215087,8.596668720245361,10.107716083526611,-37.55606280242665,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:52,INFO,,,,,"Processed image 20: model=yolov5n, conf=0.927, boxes=2, time=8.597s",,,,20.0,yolov5n,0.927,2.0,8.597
2025-10-20 06:44:52.167355,21.0,0.581436374783516,yolov5n,41.1,10.0,0.0614640712738037,8.393104076385498,10.21048903465271,-36.884047041660565,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:52,INFO,,,,,"Processed image 21: model=yolov5n, conf=0.581, boxes=10, time=8.393s",,,,21.0,yolov5n,0.581,10.0,8.393
2025-10-20 06:44:52.280847,22.0,0.6325936588374051,yolov5n,49.4,11.0,0.0807623863220214,8.215575218200684,10.323997497558594,-35.945246354326,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:52,INFO,,,,,"Processed image 22: model=yolov5n, conf=0.633, boxes=11, time=8.216s",,,,22.0,yolov5n,0.633,11.0,8.216
2025-10-20 06:44:52.424743,23.0,0.9150925874710084,yolov5n,47.5,2.0,0.0927193164825439,8.068609476089478,10.467897891998293,-34.92791944996435,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:52,INFO,,,,,"Processed image 23: model=yolov5n, conf=0.915, boxes=2, time=8.069s",,,,23.0,yolov5n,0.915,2.0,8.069
2025-10-20 06:44:52.542953,24.0,0.5934894184271494,yolov5n,47.5,12.0,0.0711066722869873,7.913161277770996,10.5861074924469,-34.47228240465601,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:52,INFO,,,,,"Processed image 24: model=yolov5n, conf=0.593, boxes=12, time=7.913s",,,,24.0,yolov5n,0.593,12.0,7.913
2025-10-20 06:44:52.637783,25.0,0.9054428935050964,yolov5n,55.7,1.0,0.0724806785583496,7.721070051193237,10.680898666381836,-33.19987375714444,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:52,INFO,,,,,"Processed image 25: model=yolov5n, conf=0.905, boxes=1, time=7.721s",,,,25.0,yolov5n,0.905,1.0,7.721
2025-10-20 06:44:52.727529,26.0,0.4870908151973377,yolov5n,48.5,11.0,0.0567665100097656,7.531990766525267,10.770681619644163,-32.78901276254861,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:52,INFO,,,,,"Processed image 26: model=yolov5n, conf=0.487, boxes=11, time=7.532s",,,,26.0,yolov5n,0.487,11.0,7.532
2025-10-20 06:44:52.826720,27.0,0.0,yolov5n,58.1,0.0,0.0781195163726806,7.373825311660767,10.869863748550417,-36.86908468922915,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:52,INFO,,,,,"Processed image 27: model=yolov5n, conf=0.000, boxes=0, time=7.374s",,,,27.0,yolov5n,0.0,0.0,7.374
2025-10-20 06:44:52.899630,28.0,0.5857242494821548,yolov5n,53.6,14.0,0.0507128238677978,7.163267374038696,10.94277834892273,-30.73058180440528,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:52,INFO,,,,,"Processed image 28: model=yolov5n, conf=0.586, boxes=14, time=7.163s",,,,28.0,yolov5n,0.586,14.0,7.163
2025-10-20 06:44:52.971929,29.0,0.7209674119949341,yolov5n,55.0,6.0,0.0533971786499023,6.942592620849609,11.015061378479004,-29.491965979319723,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:52,INFO,,,,,"Processed image 29: model=yolov5n, conf=0.721, boxes=6, time=6.943s",,,,29.0,yolov5n,0.721,6.0,6.943
2025-10-20 06:44:53.488765,30.0,0.6944467425346375,yolov5n,66.4,1.0,0.4759483337402344,7.14577841758728,11.531918048858644,-30.534414616540406,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:53.641911,31.0,0.9394547939300536,yolov5n,83.6,1.0,0.1251256465911865,7.053129434585571,11.68505835533142,-29.826162113380896,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:53.722523,32.0,0.6639984760965619,yolov5n,47.5,7.0,0.048821210861206,6.8597376346588135,11.765673398971558,-29.13466039853863,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:53.811323,33.0,0.5880954613288244,yolov5n,43.1,6.0,0.0500750541687011,6.630970478057861,11.854478597640991,-28.06672877413625,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:54.093421,34.0,0.8031971901655197,yolov5n,57.7,4.0,0.2419266700744629,6.62885856628418,12.13657546043396,-27.841067496990696,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:54.212912,35.0,0.7084581553936005,yolov5n,47.1,2.0,0.0647525787353515,6.464415550231934,12.256065845489502,-27.11359227371564,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:54.296686,36.0,0.8732062578201294,yolov5n,50.8,1.0,0.0535192489624023,3.35395884513855,12.339837551116943,-11.396576198090164,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:54.391630,37.0,0.8341366499662399,yolov5n,44.5,4.0,0.0572202205657959,3.154527425765991,12.434768199920654,-10.43848970623736,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:54.463965,38.0,0.8974836468696594,yolov5n,51.4,1.0,0.0520384311676025,2.928312301635742,12.507102012634276,-9.244068219757184,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:54.833679,39.0,0.5425178706645966,yolov5n,54.0,10.0,0.3323531150817871,2.9982781410217285,12.8767991065979,-9.948862843063331,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:54.925496,40.0,0.8377201557159424,yolov5n,51.4,1.0,0.0710549354553222,2.796562433242798,12.968634128570557,-8.645083027694865,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:55.167805,41.0,0.7471873462200165,yolov5n,51.1,2.0,0.207303762435913,2.747504472732544,13.210953950881958,-8.490326279929077,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:55.290029,42.0,0.8183420896530151,yolov5n,46.7,1.0,0.0813148021697998,2.583569288253784,13.33318257331848,-7.599496433777383,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:55.392915,43.0,0.6491529128768228,yolov5n,44.1,11.0,0.0602874755859375,2.391775369644165,13.436068058013916,-6.809716976474113,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:55.456612,44.0,0.8357340693473816,yolov5n,47.9,2.0,0.0444643497467041,2.128544569015503,13.499762296676636,-5.306983133012931,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:55.750730,45.0,0.4066211581230163,yolov5n,52.6,2.0,0.2575736045837402,2.125040292739868,13.793808698654177,-6.558982389700237,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:44:55.878660,46.0,0.792383462190628,yolov5n,39.7,2.0,0.0727109909057617,1.929947853088379,13.92180848121643,-4.357351153516651,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:55,INFO,,,,,"Processed image 46: model=yolov5n, conf=0.792, boxes=2, time=1.930s",,,,46.0,yolov5n,0.792,2.0,1.93
2025-10-20 06:44:55.961922,47.0,0.7705366441181728,yolov5n,38.2,7.0,0.046309471130371,1.7004632949829102,14.005061864852903,-3.2317763284834053,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:55,INFO,,,,,"Processed image 47: model=yolov5n, conf=0.771, boxes=7, time=1.700s",,,,47.0,yolov5n,0.771,7.0,1.7
2025-10-20 06:44:56.176146,48.0,0.6362436264753342,yolov5n,62.3,4.0,0.1824219226837158,1.5684022903442385,14.219290494918823,-2.7057649832372475,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:56,INFO,,,,,"Processed image 48: model=yolov5n, conf=0.636, boxes=4, time=1.568s",,,,48.0,yolov5n,0.636,4.0,1.568
2025-10-20 06:44:56.337879,49.0,0.7436362504959106,yolov5n,56.1,1.0,0.1373414993286132,1.399207592010498,14.381025791168211,-1.752399713520616,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:56,INFO,,,,,"Processed image 49: model=yolov5n, conf=0.744, boxes=1, time=1.399s",,,,49.0,yolov5n,0.744,1.0,1.399
2025-10-20 06:44:56.432812,50.0,0.642794805765152,yolov5n,51.8,5.0,0.0761315822601318,1.181037425994873,14.475962162017822,-0.7623914190229885,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:56,INFO,,,,,"Processed image 50: model=yolov5n, conf=0.643, boxes=5, time=1.181s",,,,50.0,yolov5n,0.643,5.0,1.181
2025-10-20 06:44:56.541987,51.0,0.4753779470920563,yolov5n,52.6,2.0,0.0812809467315673,0.955869436264038,14.585129261016846,-0.2217030567860518,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:56,INFO,,,,,"Processed image 51: model=yolov5n, conf=0.475, boxes=2, time=0.956s",,,,51.0,yolov5n,0.475,2.0,0.956
2025-10-20 06:44:56.627371,52.0,0.8787910342216492,yolov5n,42.4,1.0,0.0512254238128662,0.7427558898925781,14.670514583587646,0.5217044287257724,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:56,INFO,,,,,"Processed image 52: model=yolov5n, conf=0.879, boxes=1, time=0.743s",,,,52.0,yolov5n,0.879,1.0,0.743
2025-10-20 06:44:56.705158,53.0,0.8321927785873413,yolov5n,39.8,2.0,0.0486757755279541,0.50724196434021,14.748297691345217,0.6059472428427802,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:56,INFO,,,,,"Processed image 53: model=yolov5n, conf=0.832, boxes=2, time=0.507s",,,,53.0,yolov5n,0.832,2.0,0.507
2025-10-20 06:44:56.796427,54.0,0.4977861046791076,yolov5n,46.2,3.0,0.0618476867675781,0.283785343170166,14.839579343795776,0.3757581226410245,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:56,INFO,,,,,"Processed image 54: model=yolov5n, conf=0.498, boxes=3, time=0.284s",,,,54.0,yolov5n,0.498,3.0,0.284
2025-10-20 06:44:57.882299,55.0,0.6043609589338302,yolov5n,27.8,10.0,0.5110642910003662,1.0619277954101562,15.925450086593628,-0.2052777084782836,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:57,INFO,,,,,"Processed image 55: model=yolov5n, conf=0.604, boxes=10, time=1.062s",,,,55.0,yolov5n,0.604,10.0,1.062
2025-10-20 06:44:57.961105,56.0,0.8151788711547852,yolov5n,45.5,1.0,0.0472996234893798,0.8322677612304688,16.0042564868927,0.4083634482489692,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:57,INFO,,,,,"Processed image 56: model=yolov5n, conf=0.815, boxes=1, time=0.832s",,,,56.0,yolov5n,0.815,1.0,0.832
2025-10-20 06:44:58.030272,57.0,0.5600328743457794,yolov5n,43.8,4.0,0.0445380210876464,0.5711154937744141,16.07341742515564,0.2983020444711049,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:58,INFO,,,,,"Processed image 57: model=yolov5n, conf=0.560, boxes=4, time=0.571s",,,,57.0,yolov5n,0.56,4.0,0.571
2025-10-20 06:44:58.294806,58.0,0.5626250505447388,yolov5n,50.1,1.0,0.2337214946746826,0.5283722877502441,16.33795738220215,0.3246404462390476,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:58,INFO,,,,,"Processed image 58: model=yolov5n, conf=0.563, boxes=1, time=0.528s",,,,58.0,yolov5n,0.563,1.0,0.528
2025-10-20 06:44:58.399355,59.0,0.7725220322608948,yolov5n,50.9,2.0,0.075157880783081,0.348215103149414,16.442494869232178,0.6346247527334425,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:58,INFO,,,,,"Processed image 59: model=yolov5n, conf=0.773, boxes=2, time=0.348s",,,,59.0,yolov5n,0.773,2.0,0.348
2025-10-20 06:44:58.495073,60.0,0.5976244873470731,yolov5n,43.9,9.0,0.0691661834716796,0.1178312301635742,16.53822088241577,0.5877182483673096,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:58,INFO,,,,,"Processed image 60: model=yolov5n, conf=0.598, boxes=9, time=0.118s",,,,60.0,yolov5n,0.598,9.0,0.118
2025-10-20 06:44:59.955844,61.0,0.5963584889065136,yolov5n,27.4,11.0,0.6624915599822998,1.2235801219940186,17.998995304107666,-1.0215410031640872,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:44:59,INFO,,,,,"Processed image 61: model=yolov5n, conf=0.596, boxes=11, time=1.224s",,,,61.0,yolov5n,0.596,11.0,1.224
2025-10-20 06:45:00.082022,62.0,0.6209187209606171,yolov5n,33.9,2.0,0.070878267288208,1.0071654319763184,18.12516832351685,0.0850915969061493,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:45:00,INFO,,,,,"Processed image 62: model=yolov5n, conf=0.621, boxes=2, time=1.007s",,,,62.0,yolov5n,0.621,2.0,1.007
2025-10-20 06:45:00.260167,63.0,0.3595645427703857,yolov5n,43.4,1.0,0.1435561180114746,0.8158156871795654,18.30331325531006,-1.3020271453590404,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:45:00,INFO,,,,,"Processed image 63: model=yolov5n, conf=0.360, boxes=1, time=0.816s",,,,63.0,yolov5n,0.36,1.0,0.816
2025-10-20 06:45:00.347236,64.0,0.6817213296890259,yolov5n,43.5,3.0,0.0542635917663574,0.5963904857635498,18.39036655426025,0.4059488375981648,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:45:00,INFO,,,,,"Processed image 64: model=yolov5n, conf=0.682, boxes=3, time=0.596s",,,,64.0,yolov5n,0.682,3.0,0.596
2025-10-20 06:45:00.438201,65.0,0.8071293234825134,yolov5n,47.5,3.0,0.0594098567962646,0.3533613681793213,18.48134732246399,0.6663730078273349,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:45:00,INFO,,,,,"Processed image 65: model=yolov5n, conf=0.807, boxes=3, time=0.353s",,,,65.0,yolov5n,0.807,3.0,0.353
2025-10-20 06:45:01.497666,66.0,0.5767201085885366,yolov5n,30.7,3.0,0.5045170783996582,1.0688316822052002,19.540796756744385,-0.2674379582793975,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:45:01.974094,67.0,0.6838034763932228,yolov5n,53.1,8.0,0.4298887252807617,1.198042631149292,20.01722860336304,-0.8064086891410717,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:45:02.057401,68.0,0.6157470345497131,yolov5n,52.6,2.0,0.0614089965820312,0.9636659622192384,20.100534677505493,0.1359326110945807,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:45:02.120552,69.0,0.7090341815581689,yolov5n,47.8,13.0,0.0471656322479248,0.6960246562957764,20.163702726364136,0.3779093725049598,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:45:02.192995,70.0,0.0,yolov5n,45.0,0.0,0.0457360744476318,0.4096846580505371,20.236143827438354,-4.672037032270298,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:45:02.308430,71.0,0.3698839843273163,yolov5n,47.2,1.0,0.0831692218780517,0.1690325736999511,20.351580381393436,-0.8395089842450344,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:45:03.057032,72.0,0.6834399898846945,yolov5n,42.6,3.0,0.5456678867340088,0.5821444988250732,21.10013699531555,0.415581934981876,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:45:03.147045,73.0,0.874524962902069,yolov5n,46.8,5.0,0.0545179843902587,0.3582577705383301,21.190203189849854,0.7310484237141079,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:45:03.536235,74.0,0.0,yolov5n,53.0,0.0,0.3383409976959228,0.4525911808013916,21.579370260238647,-4.695873989354106,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:45:03,INFO,,,,,"Processed image 74: model=yolov5n, conf=0.000, boxes=0, time=0.453s",,,,74.0,yolov5n,0.0,0.0,0.453
2025-10-20 06:45:03.607395,75.0,0.409383624792099,yolov5n,49.0,1.0,0.0547559261322021,0.2005062103271484,21.650546312332157,-0.4619987232702128,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:45:03,INFO,,,,,"Processed image 75: model=yolov5n, conf=0.409, boxes=1, time=0.201s",,,,75.0,yolov5n,0.409,1.0,0.201
2025-10-20 06:45:04.773552,76.0,0.4088494777679443,yolov5n,27.2,2.0,0.5163767337799072,1.0513319969177246,22.816694736480716,-1.1681631272426531,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:45:04,INFO,,,,,"Processed image 76: model=yolov5n, conf=0.409, boxes=2, time=1.051s",,,,76.0,yolov5n,0.409,2.0,1.051
2025-10-20 06:45:06.873858,77.0,0.7793107529481252,yolov5s,21.3,3.0,2.065541505813598,2.812338352203369,24.917006969451904,-8.782371946386021,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:45:06,INFO,,,,,"Processed image 77: model=yolov5s, conf=0.779, boxes=3, time=2.812s",,,,77.0,yolov5s,0.779,3.0,2.812
2025-10-20 06:45:06.993206,78.0,0.8584136962890625,yolov5s,45.6,4.0,0.0893456935882568,2.6002089977264404,25.03635311126709,-7.642623291306153,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:45:06,INFO,,,,,"Processed image 78: model=yolov5s, conf=0.858, boxes=4, time=2.600s",,,,78.0,yolov5s,0.858,4.0,2.6
2025-10-20 06:45:07.338490,79.0,0.730375200510025,yolov5s,53.8,3.0,0.3147709369659424,2.6360726356506348,25.381646156311035,-7.949979797388153,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:45:07,INFO,,,,,"Processed image 79: model=yolov5s, conf=0.730, boxes=3, time=2.636s",,,,79.0,yolov5s,0.73,3.0,2.636
2025-10-20 06:45:07.479205,80.0,0.614754855632782,yolov5s,48.1,5.0,0.1101799011230468,2.4755358695983887,25.52234649658203,-7.262917114687191,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:45:07,INFO,,,,,"Processed image 80: model=yolov5s, conf=0.615, boxes=5, time=2.476s",,,,80.0,yolov5s,0.615,5.0,2.476
2025-10-20 06:45:07.573619,81.0,0.863816519578298,yolov5s,55.4,3.0,0.0826215744018554,2.2863290309906006,25.616750478744507,-6.067822203735982,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:45:07,INFO,,,,,"Processed image 81: model=yolov5s, conf=0.864, boxes=3, time=2.286s",,,,81.0,yolov5s,0.864,3.0,2.286
2025-10-20 06:45:08.296218,82.0,0.94384104013443,yolov5s,51.6,1.0,0.669079065322876,2.710139513015747,26.339367151260376,-8.106847974255292,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:45:08.579186,83.0,0.8850135445594788,yolov5s,58.5,5.0,0.2373414039611816,2.663891315460205,26.6220543384552,-7.934434713293289,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:45:08.739464,84.0,0.8424287736415863,yolov5s,48.2,2.0,0.1265342235565185,2.509368658065796,26.782609224319454,-7.20440696985165,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:45:08.865638,85.0,0.6628147533961705,yolov5s,49.5,7.0,0.0902397632598877,2.3115880489349365,26.90877103805542,-6.395118933344826,exported-data-metrics_POLARIS_baseline.csv,,,,,,,,,,,,,,,
2025-10-20 06:45:08.954797,86.0,0.8185307582219442,yolov5s,44.8,3.0,0.0640044212341308,2.0752944946289062,26.997936964035038,-5.057936338455492,exported-data-metrics_POLARIS_baseline.csv,2025-10-20 06:45:08,INFO,,,,,"Processed image 86: model=yolov5s, conf=0.819, boxes=3, time=2.075s",,,,86.0,yolov5s,0.819,3.0,2.075
